case_id,elapsed_seconds,intervention_pair_id,kind,model_id,model_revision,optimal_action,output_token_ids,prompt_sha256,source_id,text,variant,prediction,correct
ibm_granite.oi_conf_0017.ROLE_B.correction.original,3.7020978927612305,ibm_granite.oi_conf_0017.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 37, 39, 33, 36, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 20, 39, 36, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",707c220ff43fb4bca9dac810b0df6d4b415e1a92960e1d8b24208d51f18be53b,oi_conf_0017.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-35/2""},{""action"":""ACTION_Q"",""expected_value"":""52""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ibm_granite.oi_conf_0017.ROLE_B.correction.modified,2.9831809997558594,ibm_granite.oi_conf_0017.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 35, 34, 39, 33, 42, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 34, 39, 33, 42, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",624315d3bb26016b43a65bfec764dc0bb96e6edf811e95caba6a41c86417bd15,oi_conf_0017.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-105/8""},{""action"":""ACTION_Q"",""expected_value"":""-105/8""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
ibm_granite.oi_conf_0020.ROLE_B.correction.original,2.642468214035034,ibm_granite.oi_conf_0020.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 24168, 37, 22094, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 35, 37, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",780b666c40ed358ec3ab53e044be0ba34e8b220ef467cbc037d1108bb1740991,oi_conf_0020.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-3""},{""action"":""ACTION_Q"",""expected_value"":""13""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ibm_granite.oi_conf_0020.ROLE_B.correction.modified,2.6791858673095703,ibm_granite.oi_conf_0020.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 41, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 20, 35, 37, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",f9efe17baab636c27c407e10bc270664dc42c9b6e2b77ce602d6e90d5f0e2412,oi_conf_0020.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-7""},{""action"":""ACTION_Q"",""expected_value"":""13""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ibm_granite.oi_conf_0021.ROLE_B.correction.original,3.435321807861328,ibm_granite.oi_conf_0021.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 38, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 37, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",f7081ba1251e6deae57ba237f1a77de21a5ba0aad4a28f0c55f88a229b83f628,oi_conf_0021.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-4""},{""action"":""ACTION_Q"",""expected_value"":""-13""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ibm_granite.oi_conf_0021.ROLE_B.correction.modified,2.7766284942626953,ibm_granite.oi_conf_0021.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 38, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",8caaf57330f7443bdf306272156a832a44de823c414b34ddee76214a8d8aeebe,oi_conf_0021.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-4""},{""action"":""ACTION_Q"",""expected_value"":""-1""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
ibm_granite.oi_conf_0023.ROLE_B.correction.original,3.2016239166259766,ibm_granite.oi_conf_0023.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 8653, 20, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 20, 35, 40, 22094, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 2510, 31, 35, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",ce4bd47b184df06a1b50eef0ba7bf941b56bac8971bc234f6836d60306ef0770,oi_conf_0023.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""16""},{""action"":""ACTION_Q"",""expected_value"":""-1""}],""final_action"":""ACTION_P""}",original,ACTION_P,False
ibm_granite.oi_conf_0023.ROLE_B.correction.modified,2.9638149738311768,ibm_granite.oi_conf_0023.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 1461, 3140, 81, 853, 563, 20, 36, 36, 22094, 1141, 563, 20, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 36, 40, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",4663f18b56028fec86ff642199cbfd5be55855fab2544d77d53a14541c785fe9,oi_conf_0023.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""22""},{""action"":""ACTION_Q"",""expected_value"":""26""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ibm_granite.oi_conf_0024.ROLE_B.correction.original,3.196417808532715,ibm_granite.oi_conf_0024.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 35, 33, 36, 22094, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 2510, 36, 38, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",abade23a3b822440386be30b9456a6b3eda0b16312634a0622639b659729d511,oi_conf_0024.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-11/2""},{""action"":""ACTION_P"",""expected_value"":""24""}],""final_action"":""ACTION_P""}",original,ACTION_P,False
ibm_granite.oi_conf_0024.ROLE_B.correction.modified,3.113382339477539,ibm_granite.oi_conf_0024.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 35, 33, 36, 22094, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 35, 38, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",4f8f431b9967f2338d4dc217d50e88adbaa07cac0f173b6df8b4253f9fcf5f5f,oi_conf_0024.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-11/2""},{""action"":""ACTION_P"",""expected_value"":""-14""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
ibm_granite.oi_conf_0025.ROLE_B.correction.original,2.7180490493774414,ibm_granite.oi_conf_0025.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 37, 22094, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 35, 37, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",ea68d1e518cb95097ead5825a4239e7a52af3ce75096c4338cde81593aaf8a56,oi_conf_0025.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-13""},{""action"":""ACTION_P"",""expected_value"":""-13""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ibm_granite.oi_conf_0025.ROLE_B.correction.modified,2.732896327972412,ibm_granite.oi_conf_0025.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 37, 22094, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 35, 37, 33, 36, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",7b0fe7488500c0742499ea353318a96a84cf503cf65f15b436a3be4654f58b7b,oi_conf_0025.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-13""},{""action"":""ACTION_P"",""expected_value"":""-13/2""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
ibm_granite.oi_conf_0026.ROLE_B.correction.original,3.0365705490112305,ibm_granite.oi_conf_0026.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 20, 35, 43, 22094, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 40, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",3e1a0e83eeb190a8a1236eece3fc669974047bde2a18ad44ce1020a04bb5c5d3,oi_conf_0026.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""19""},{""action"":""ACTION_P"",""expected_value"":""-6""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ibm_granite.oi_conf_0026.ROLE_B.correction.modified,2.751250982284546,ibm_granite.oi_conf_0026.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 20, 35, 43, 22094, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 20, 35, 43, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",b7e97a71d17ba8fb122ace997544b773998f29c6ad8023a82714e9b4e8a75994,oi_conf_0026.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""19""},{""action"":""ACTION_P"",""expected_value"":""19""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
ibm_granite.oi_conf_0027.ROLE_B.correction.original,2.601806163787842,ibm_granite.oi_conf_0027.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 35, 42, 22094, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 24168, 41, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",15fccb5c63ad2b267a02160173ef1dede8a69ac8b1730ae447859ca5b0a35949,oi_conf_0027.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""18""},{""action"":""ACTION_P"",""expected_value"":""-7""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ibm_granite.oi_conf_0027.ROLE_B.correction.modified,2.557232618331909,ibm_granite.oi_conf_0027.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 35, 42, 22094, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 24168, 35, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",1575954ba612f56c53ada805c2422c8a13aa392d18c8714de3498f51a5034d00,oi_conf_0027.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""18""},{""action"":""ACTION_P"",""expected_value"":""-1""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ibm_granite.oi_conf_0028.ROLE_B.correction.original,3.001894235610962,ibm_granite.oi_conf_0028.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 35, 38, 22094, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 20, 35, 42, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",3e786c01f6d65e7745d7ef6dd5c50d663a4ec3dadf123409784a7d8707099f14,oi_conf_0028.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""14""},{""action"":""ACTION_P"",""expected_value"":""18""}],""final_action"":""ACTION_P""}",original,ACTION_P,False
ibm_granite.oi_conf_0028.ROLE_B.correction.modified,2.5793962478637695,ibm_granite.oi_conf_0028.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 36, 22094, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 24168, 34, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",3749231f09f832e9b67f69175df54efc964cd8c6c424439d897b43bbe96f9b76,oi_conf_0028.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""2""},{""action"":""ACTION_P"",""expected_value"":""-0""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ibm_granite.oi_conf_0029.ROLE_B.correction.original,2.592228889465332,ibm_granite.oi_conf_0029.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 24168, 37, 22094, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 20, 41, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",d98d0b4bc1d3130166ef4a4742c3b57c6bbe921e3b3e0a9ee7f5240ca44003a3,oi_conf_0029.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-3""},{""action"":""ACTION_P"",""expected_value"":""7""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
ibm_granite.oi_conf_0029.ROLE_B.correction.modified,2.5563268661499023,ibm_granite.oi_conf_0029.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 24168, 41, 22094, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 24168, 37, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",e8a093551d4eb355f04b9b101e18f696bb18f1f1b8d4b2f672bd220a9c8db745,oi_conf_0029.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-7""},{""action"":""ACTION_P"",""expected_value"":""-3""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
ibm_granite.oi_conf_0030.ROLE_B.correction.original,2.942716598510742,ibm_granite.oi_conf_0030.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 43, 22094, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 24168, 35, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",789180801b2f580a9643b10acb547ceff56e782a7ae8f48e974daef9ba3386dc,oi_conf_0030.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""9""},{""action"":""ACTION_P"",""expected_value"":""-1""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ibm_granite.oi_conf_0030.ROLE_B.correction.modified,2.72466778755188,ibm_granite.oi_conf_0030.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 43, 22094, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 20, 41, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",3175e8001417b6bf65369edb2ea33d2382877d5d8a5965e85ff2e0be5b0322c3,oi_conf_0030.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""9""},{""action"":""ACTION_P"",""expected_value"":""7""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
ibm_granite.oi_conf_0031.ROLE_B.correction.original,3.397209405899048,ibm_granite.oi_conf_0031.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 20, 35, 37, 22094, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 20, 35, 40, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",3e346b93d53d3575c4e83a4b6f033f69cb50aa4a6179acf0c23814cc0a643c9a,oi_conf_0031.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""13""},{""action"":""ACTION_P"",""expected_value"":""16""}],""final_action"":""ACTION_P""}",original,ACTION_P,False
ibm_granite.oi_conf_0031.ROLE_B.correction.modified,3.314924955368042,ibm_granite.oi_conf_0031.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 20, 35, 37, 22094, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 20, 35, 40, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",24eac459f21719cbbc7b86e67804169e0cea2b1ab5c59d38de2b938e4f386454,oi_conf_0031.ROLE_B,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""13""},{""action"":""ACTION_P"",""expected_value"":""16""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
ibm_granite.oi_conf_0032.ROLE_B.correction.original,3.62788462638855,ibm_granite.oi_conf_0032.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 39, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 20, 35, 38, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",f906d563ed21ac068500868f7f172fb8b9a21dd9f1fdff53f92845365619b4e7,oi_conf_0032.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-5""},{""action"":""ACTION_Q"",""expected_value"":""14""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ibm_granite.oi_conf_0032.ROLE_B.correction.modified,2.6721086502075195,ibm_granite.oi_conf_0032.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 39, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",3dacf9300b024772581ac987b0ad21c428ae3dfdeddff4839c3aa5ae0d08c7eb,oi_conf_0032.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-5""},{""action"":""ACTION_Q"",""expected_value"":""-1""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ibm_granite.oi_conf_0033.ROLE_B.correction.original,2.6733360290527344,ibm_granite.oi_conf_0033.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 38, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 35, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",fbddd019541975dbd020e8d0b7ae9ee507bee3363e2607d6191dc696215ba19f,oi_conf_0033.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-4""},{""action"":""ACTION_Q"",""expected_value"":""-1""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ibm_granite.oi_conf_0033.ROLE_B.correction.modified,2.6551287174224854,ibm_granite.oi_conf_0033.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 24168, 36, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 563, 24168, 37, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",191a03f7eb5e645e5530db0294c4098b99215fe92d9c3c74c3c90a7510419831,oi_conf_0033.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-2""},{""action"":""ACTION_Q"",""expected_value"":""-3""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
ibm_granite.oi_conf_0034.ROLE_B.correction.original,3.1269588470458984,ibm_granite.oi_conf_0034.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 392, 20, 3140, 81, 853, 563, 20, 37, 35, 22094, 1141, 563, 20, 8750, 81, 67, 392, 20, 3140, 81, 853, 2510, 31, 37, 39, 33, 36, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 66, 3612, 0]",2d4fb81c4d6a5429c5427f40142e13b96d4349a4f209f5c2552f8b69b605904d,oi_conf_0034.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""31""},{""action"":""ACTION_Q"",""expected_value"":""-35/2""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
ibm_granite.oi_conf_0034.ROLE_B.correction.modified,2.672534942626953,ibm_granite.oi_conf_0034.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_P,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 20, 37, 35, 22094, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 2510, 36, 35, 33, 36, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",629b859720e4cd149415dcc9e1a14c341576641886d6d10debe5b5d893780fe2,oi_conf_0034.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""31""},{""action"":""ACTION_Q"",""expected_value"":""21/2""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
ibm_granite.oi_conf_0035.ROLE_B.correction.original,2.5785043239593506,ibm_granite.oi_conf_0035.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 2510, 8750, 81, 66, 1461, 3140, 81, 853, 563, 20, 40, 22094, 1141, 2510, 8750, 81, 67, 1461, 3140, 81, 853, 2510, 31, 40, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",d4b8e9b3115b807ca6fb4f9b3f8b8e46287e57bfe72f12b7d2ee49b98554d4c4,oi_conf_0035.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""6""},{""action"":""ACTION_Q"",""expected_value"":""-6""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ibm_granite.oi_conf_0035.ROLE_B.correction.modified,2.6121559143066406,ibm_granite.oi_conf_0035.ROLE_B.correction,correction,ibm_granite,local-tree-9f747c20cdefdffbd5c06688a43c76a90b4fe23b7a06653b47aa8729baa9c2cc,ACTION_Q,"[109, 20, 3543, 563, 7739, 1141, 563, 20, 8750, 81, 66, 1461, 3140, 81, 853, 563, 20, 35, 36, 22094, 1141, 563, 20, 8750, 81, 67, 1461, 3140, 81, 853, 563, 20, 35, 39, 10828, 20, 3220, 81, 1141, 2510, 8750, 81, 67, 3612, 0]",8dc69e1bda88ab4c5520c966244497dddc48e12085c1b6da89d40e9151e3379c,oi_conf_0035.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""12""},{""action"":""ACTION_Q"",""expected_value"":""15""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
